email_id,subject,text,label
150,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
677,Service Problem,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Tuesday.,customer_support
1262,Hello,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Thursday.,personal
4918,Weekly Update,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
13,Project Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Tuesday.,business
1834,Interview Invitation,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Monday.,job_career
3249,Travel Confirmation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Thursday.,travel
1492,Weekend Plans,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Wednesday.,personal
2728,Meeting Reminder,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Friday.,meetings
3687,Upcoming Event,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Wednesday.,events
1425,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Tuesday.,personal
4606,Weekly Update,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
4596,Weekly Update,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
732,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Thursday.,customer_support
1232,Checking In,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Wednesday.,personal
1635,Job Application,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Friday.,job_career
3937,Conference Update,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Tuesday.,events
1211,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Monday.,personal
3269,Flight Booking,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Tuesday.,travel
1935,Job Application,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Monday.,job_career
